CaseID,weight_pop,B3_trans,ND2_trans,B7_b_trans,GH1_trans,race_trans,educ_trans,B3_binary,ND2_num,B7_b_num,GH1_num,race_num,educ_num
9128,21030.1056,4,3,3,3,2,3,1,3,3,3,2,3
9129,22386.3929,2,3,1,1,1,2,0,3,1,1,1,2
9130,9250.8472,4,3,1,2,5,4,1,3,1,2,5,4
9131,21057.7269,3,2,3,1,1,4,1,2,3,1,1,4
9132,21037.9463,4,3,2,3,1,3,1,3,2,3,1,3
9133,20699.9577,2,3,2,1,1,2,0,3,2,1,1,2
9134,20900.8383,4,2,2,3,3,3,1,2,2,3,3,3
9135,15097.6514,3,2,2,3,1,3,1,2,2,3,1,3
9136,14140.9356,3,2,2,2,1,4,1,2,2,2,1,4
9137,28993.6131,3,1,1,1,1,4,1,1,1,1,1,4
9138,11881.0489,3,3,3,1,1,4,1,3,3,1,1,4
9139,25325.7021,2,1,1,1,1,3,0,1,1,1,1,3
9140,25328.4042,1,2,2,1,5,2,0,2,2,1,5,2
9141,20450.9761,3,1,1,2,1,3,1,1,1,2,1,3
9142,15799.4813,1,3,1,1,1,3,0,3,1,1,1,3
9143,20411.4205,2,3,2,3,1,2,0,3,2,3,1,2
9144,18038.7617,2,3,2,3,1,3,0,3,2,3,1,3
9145,13289.8954,2,2,2,1,1,4,0,2,2,1,1,4
9146,23922.6348,1,3,1,1,1,4,0,3,1,1,1,4
9148,12233.8219,2,2,1,1,1,3,0,2,1,1,1,3
9149,16881.7532,5,3,3,2,2,4,1,3,3,2,2,4
9150,19917.9717,4,2,2,1,1,4,1,2,2,1,1,4
9151,26076.629,3,1,2,1,1,4,1,1,2,1,1,4
9152,30324.5631,3,3,1,2,1,1,1,3,1,2,1,1
9153,21722.5301,1,3,1,1,1,3,0,3,1,1,1,3
9154,21960.6095,3,1,3,1,3,4,1,1,3,1,3,4
9155,21579.2115,3,3,2,2,1,4,1,3,2,2,1,4
9156,29421.0976,3,3,1,4,1,3,1,3,1,4,1,3
9157,25722.8259,2,3,2,1,1,3,0,3,2,1,1,3
9158,11493.7524,3,3,2,2,1,3,1,3,2,2,1,3
9159,9598.552799999999,3,3,2,3,5,4,1,3,2,3,5,4
9160,17530.7834,3,3,2,1,1,2,1,3,2,1,1,2
9161,24709.6295,4,3,2,3,2,2,1,3,2,3,2,2
9162,25043.4142,3,3,1,1,1,3,1,3,1,1,1,3
9163,16142.5632,3,2,3,1,1,4,1,2,3,1,1,4
9164,16142.5632,2,4,1,1,1,4,0,4,1,1,1,4
9165,27339.2637,2,3,1,2,4,4,0,3,1,2,4,4
9166,44045.9271,2,2,2,4,3,2,0,2,2,4,3,2
9167,15973.3754,2,3,1,1,1,3,0,3,1,1,1,3
9168,10047.66,2,3,1,4,1,3,0,3,1,4,1,3
9169,7411.1317,3,1,2,2,1,4,1,1,2,2,1,4
9170,16733.4566,2,1,2,2,1,4,0,1,2,2,1,4
9171,21452.4597,3,3,2,2,1,2,1,3,2,2,1,2
9172,15088.2819,3,3,1,1,2,2,1,3,1,1,2,2
9173,23540.2224,2,2,2,1,4,4,0,2,2,1,4,4
9174,16142.5632,2,3,1,2,1,4,0,3,1,2,1,4
9175,67417.4672,3,3,2,4,1,3,1,3,2,4,1,3
9176,27473.8328,3,3,2,1,1,4,1,3,2,1,1,4
9177,37119.8736,2,3,2,2,1,2,0,3,2,2,1,2
9178,18951.9634,2,3,2,1,1,2,0,3,2,1,1,2
9179,34803.4579,1,5,1,1,1,1,0,5,1,1,1,1
9180,17523.5629,2,3,1,2,1,4,0,3,1,2,1,4
9181,35298.2167,1,3,1,4,1,4,0,3,1,4,1,4
9182,10512.3875,4,3,3,1,1,4,1,3,3,1,1,4
9183,13183.911,2,3,1,1,3,4,0,3,1,1,3,4
9184,39807.2877,3,2,3,4,1,2,1,2,3,4,1,2
9185,34107.6322,3,3,2,1,1,1,1,3,2,1,1,1
9186,30450.2815,3,3,2,4,1,3,1,3,2,4,1,3
9187,14037.9316,3,4,1,1,5,3,1,4,1,1,5,3
9188,18118.4199,3,3,1,1,2,3,1,3,1,1,2,3
9189,36280.7061,3,2,2,2,3,2,1,2,2,2,3,2
9190,18932.1979,2,3,2,1,1,3,0,3,2,1,1,3
9191,67485.6295,3,3,2,4,2,3,1,3,2,4,2,3
9192,27029.4281,3,3,1,4,1,3,1,3,1,4,1,3
9193,22900.5427,3,5,2,1,2,3,1,5,2,1,2,3
9194,19419.7496,3,3,2,1,1,3,1,3,2,1,1,3
9195,18964.3442,3,2,1,3,1,4,1,2,1,3,1,4
9196,23284.8549,4,2,2,3,1,4,1,2,2,3,1,4
9197,21306.2659,4,3,2,1,1,2,1,3,2,1,1,2
9198,22737.6043,4,3,2,3,1,4,1,3,2,3,1,4
9199,12381.3704,4,3,1,2,1,4,1,3,1,2,1,4
9200,37226.0216,4,3,2,3,1,2,1,3,2,3,1,2
9201,29150.803,3,3,1,3,4,4,1,3,1,3,4,4
9202,12517.6437,3,1,3,2,1,4,1,1,3,2,1,4
9203,20768.0795,3,3,2,3,2,3,1,3,2,3,2,3
9204,23188.1982,3,2,2,1,1,3,1,2,2,1,1,3
9205,23271.3447,3,3,2,1,4,4,1,3,2,1,4,4
9206,18921.4246,2,5,3,3,1,2,0,5,3,3,1,2
9207,16647.8728,2,3,2,1,1,3,0,3,2,1,1,3
9208,21304.4017,2,3,1,1,1,4,0,3,1,1,1,4
9209,18895.5798,2,3,2,1,1,2,0,3,2,1,1,2
9210,28860.6014,2,2,1,1,2,3,0,2,1,1,2,3
9211,20638.96,1,1,1,4,3,3,0,1,1,4,3,3
9212,22268.4677,3,2,2,4,1,4,1,2,2,4,1,4
9213,33657.1339,1,2,1,3,1,2,0,2,1,3,1,2
9214,59621.6827,2,3,1,3,3,1,0,3,1,3,3,1
9215,15966.8273,2,3,1,1,1,4,0,3,1,1,1,4
9216,32538.3112,4,2,1,4,1,3,1,2,1,4,1,3
9217,10982.4593,3,2,2,4,5,4,1,2,2,4,5,4
9218,55294.765,4,3,2,2,4,3,1,3,2,2,4,3
9219,19612.475,1,3,1,2,1,3,0,3,1,2,1,3
9220,9145.3974,3,2,2,4,5,3,1,2,2,4,5,3
9221,35867.9391,3,2,1,3,3,3,1,2,1,3,3,3
9222,24760.4106,2,3,3,1,2,4,0,3,3,1,2,4
9223,41797.5978,4,1,1,1,4,4,1,1,1,1,4,4
9224,19571.9153,2,5,2,1,2,3,0,5,2,1,2,3
9225,12641.8712,3,2,3,1,1,4,1,2,3,1,1,4
9226,23972.5664,2,3,1,3,3,4,0,3,1,3,3,4
9227,16302.7652,2,3,2,2,1,4,0,3,2,2,1,4
9228,14152.9194,2,2,1,3,1,2,0,2,1,3,1,2
9229,30366.6798,1,2,1,3,3,3,0,2,1,3,3,3
9230,21515.8307,3,3,2,2,1,4,1,3,2,2,1,4
9231,21555.6205,3,5,2,1,1,4,1,5,2,1,1,4
9232,12233.8219,2,2,2,2,1,3,0,2,2,2,1,3
9233,19790.4153,2,2,2,1,1,4,0,2,2,1,1,4
9234,16142.5632,2,3,1,1,1,4,0,3,1,1,1,4
9235,35484.8658,2,3,2,3,3,2,0,3,2,3,3,2
9236,23413.66,3,3,2,2,1,3,1,3,2,2,1,3
9237,16302.7652,2,3,2,1,1,4,0,3,2,1,1,4
9238,10409.0856,2,2,1,1,1,4,0,2,1,1,1,4
9239,16302.7652,4,3,2,2,1,4,1,3,2,2,1,4
9240,16302.7652,3,3,2,1,1,4,1,3,2,1,1,4
9241,68367.55839999999,5,3,4,4,1,4,1,3,4,4,1,4
9242,30998.7086,2,2,3,1,1,3,0,2,3,1,1,3
9244,30883.5492,2,2,3,4,1,3,0,2,3,4,1,3
9245,21876.793,3,3,2,3,1,3,1,3,2,3,1,3
9246,12153.1069,2,2,1,2,1,4,0,2,1,2,1,4
9247,31813.8312,2,1,1,3,3,2,0,1,1,3,3,2
9248,31005.2874,2,3,1,3,5,2,0,3,1,3,5,2
9249,3745.7094,2,3,2,1,5,4,0,3,2,1,5,4
9250,21295.378,2,3,1,1,3,3,0,3,1,1,3,3
9251,25685.9139,4,3,2,2,1,4,1,3,2,2,1,4
9252,26076.629,1,3,1,2,1,4,0,3,1,2,1,4
9253,21057.7269,4,3,2,1,1,4,1,3,2,1,1,4
9254,25685.9139,5,5,3,1,1,4,1,5,3,1,1,4
9255,23676.0719,2,2,1,2,1,3,0,2,1,2,1,3
9256,16633.7352,4,2,2,2,1,2,1,2,2,2,1,2
9257,15092.0511,4,2,3,1,1,4,1,2,3,1,1,4
9258,13849.5447,3,2,2,1,1,4,1,2,2,1,1,4
9259,19582.9949,3,3,2,3,1,3,1,3,2,3,1,3
9260,74710.66469999999,3,3,3,1,2,3,1,3,3,1,2,3
9261,19790.4153,4,3,2,1,1,4,1,3,2,1,1,4
9262,35917.6924,2,3,2,1,1,3,0,3,2,1,1,3
9263,28360.0892,5,1,2,4,2,3,1,1,2,4,2,3
9264,18155.9675,3,3,2,1,1,3,1,3,2,1,1,3
9265,18528.7857,1,3,1,4,5,2,0,3,1,4,5,2
9266,16302.7652,4,3,2,2,1,4,1,3,2,2,1,4
9267,15848.0113,3,1,3,1,2,3,1,1,3,1,2,3
9268,24414.671,4,3,1,4,1,3,1,3,1,4,1,3
9269,20617.8134,3,2,3,2,1,3,1,2,3,2,1,3
9270,15858.2681,4,3,2,1,1,3,1,3,2,1,1,3
9271,14428.0173,4,1,4,2,1,2,1,1,4,2,1,2
9272,67417.4672,3,3,3,3,1,2,1,3,3,3,1,2
9273,41673.6035,2,3,1,3,3,3,0,3,1,3,3,3
9274,13110.3201,2,3,2,2,1,2,0,3,2,2,1,2
9275,13090.7683,2,2,2,2,1,4,0,2,2,2,1,4
9276,15116.4069,3,3,2,1,1,4,1,3,2,1,1,4
9277,27052.0386,3,3,3,1,1,2,1,3,3,1,1,2
9278,31995.5724,3,3,2,1,1,3,1,3,2,1,1,3
9279,18393.4481,3,5,1,1,1,3,1,5,1,1,1,3
9280,27371.7683,2,3,2,3,1,4,0,3,2,3,1,4
9281,15092.0511,4,3,2,2,1,4,1,3,2,2,1,4
9282,19917.9717,3,3,3,1,1,4,1,3,3,1,1,4
9283,30850.2665,3,2,1,1,1,4,1,2,1,1,1,4
9284,28651.2769,2,3,2,3,1,3,0,3,2,3,1,3
9285,39454.2742,3,3,2,1,3,3,1,3,2,1,3,3
9286,28249.6908,4,3,3,4,3,3,1,3,3,4,3,3
9287,19284.4019,3,3,2,2,1,3,1,3,2,2,1,3
9288,42578.1529,2,3,1,4,1,3,0,3,1,4,1,3
9289,17173.8704,4,5,3,2,2,4,1,5,3,2,2,4
9290,27473.8328,3,3,2,2,1,4,1,3,2,2,1,4
9291,27746.4885,3,2,2,1,1,4,1,2,2,1,1,4
9292,21555.6205,3,2,2,1,1,4,1,2,2,1,1,4
9293,10151.1496,1,3,2,1,1,4,0,3,2,1,1,4
9294,32891.2537,2,3,1,3,2,2,0,3,1,3,2,2
9295,17668.7699,1,3,1,3,1,3,0,3,1,3,1,3
9296,36602.4587,1,3,1,1,1,2,0,3,1,1,1,2
9297,15097.6514,2,3,2,1,1,3,0,3,2,1,1,3
9298,41797.5978,2,1,2,1,4,4,0,1,2,1,4,4
9299,20450.9761,1,2,1,2,1,3,0,2,1,2,1,3
9300,24071.2459,4,3,1,3,1,3,1,3,1,3,1,3
9301,26076.629,3,2,3,1,1,4,1,2,3,1,1,4
9302,65044.4164,3,3,2,1,2,1,1,3,2,1,2,1
9303,21673.0247,2,3,2,1,1,2,0,3,2,1,1,2
9304,20587.6738,2,3,1,3,3,3,0,3,1,3,3,3
9305,39230.215,3,3,2,4,1,3,1,3,2,4,1,3
9306,20411.4205,2,3,1,2,1,2,0,3,1,2,1,2
9307,21037.9463,2,3,2,1,1,3,0,3,2,1,1,3
9308,19799.3672,1,1,1,1,2,3,0,1,1,1,2,3
9310,28559.1918,3,2,2,1,1,4,1,2,2,1,1,4
9311,19978.8127,2,3,1,3,2,3,0,3,1,3,2,3
9312,19493.8887,5,2,4,1,1,4,1,2,4,1,1,4
9313,36936.9117,3,1,3,2,3,2,1,1,3,2,3,2
9314,19493.8887,3,3,3,1,1,4,1,3,3,1,1,4
9315,34803.4579,3,3,2,1,1,2,1,3,2,1,1,2
9316,20656.1025,2,3,2,3,1,4,0,3,2,3,1,4
9317,16302.7652,3,3,2,1,1,4,1,3,2,1,1,4
9318,53727.3574,5,5,3,4,2,3,1,5,3,4,2,3
9319,17924.6434,2,2,2,3,1,4,0,2,2,3,1,4
9320,17697.4702,3,2,1,1,1,4,1,2,1,1,1,4
9321,28098.3123,4,3,3,1,2,3,1,3,3,1,2,3
9322,17203.7011,4,2,2,3,1,4,1,2,2,3,1,4
9323,63290.2868,3,3,2,3,1,2,1,3,2,3,1,2
9324,23677.5774,1,3,1,1,1,3,0,3,1,1,1,3
9325,17290.4444,1,3,1,1,1,2,0,3,1,1,1,2
9326,60554.3543,2,2,2,2,1,1,0,2,2,2,1,1
9327,20043.8925,2,3,1,1,3,3,0,3,1,1,3,3
9328,21279.8529,2,1,2,3,1,4,0,1,2,3,1,4
9329,28559.1918,5,3,3,2,1,4,1,3,3,2,1,4
9330,13009.2251,3,2,2,1,1,4,1,2,2,1,1,4
9331,22213.6828,5,3,2,3,2,3,1,3,2,3,2,3
9332,36618.5645,2,2,1,1,1,3,0,2,1,1,1,3
9333,9236.1582,3,2,1,3,5,3,1,2,1,3,5,3
9334,17715.7416,2,2,1,1,1,4,0,2,1,1,1,4
9335,33949.8607,3,3,3,4,1,3,1,3,3,4,1,3
9336,10305.5614,2,2,2,2,1,4,0,2,2,2,1,4
9337,27040.4497,3,3,2,4,2,3,1,3,2,4,2,3
9338,36918.5163,3,2,2,4,3,3,1,2,2,4,3,3
9339,37118.2846,1,3,1,1,1,1,0,3,1,1,1,1
9340,43472.29,5,3,1,1,1,3,1,3,1,1,1,3
9341,44926.0702,4,2,2,1,2,2,1,2,2,1,2,2
9342,12570.0952,3,3,3,1,1,4,1,3,3,1,1,4
9343,22687.0913,2,5,1,1,4,4,0,5,1,1,4,4
9344,16183.5754,1,3,2,1,1,3,0,3,2,1,1,3
9345,18528.7857,1,3,3,3,5,2,0,3,3,3,5,2
9346,20110.5171,3,3,2,1,1,4,1,3,2,1,1,4
9347,23116.6365,3,3,1,1,1,2,1,3,1,1,1,2
9348,16639.2413,2,3,1,1,1,2,0,3,1,1,1,2
9349,15092.0511,1,3,1,1,1,4,0,3,1,1,1,4
9350,43125.2355,4,2,2,4,1,3,1,2,2,4,1,3
9351,24620.1087,2,1,1,4,1,2,0,1,1,4,1,2
9352,17842.3828,2,3,1,2,1,3,0,3,1,2,1,3
9353,25685.9139,3,3,2,1,1,4,1,3,2,1,1,4
9354,13298.692,2,3,1,1,1,4,0,3,1,1,1,4
9355,17924.6434,3,3,1,4,1,4,1,3,1,4,1,4
9356,27029.3891,3,3,2,1,1,2,1,3,2,1,1,2
9357,26613.2226,4,3,2,1,1,2,1,3,2,1,1,2
9358,37307.3796,5,5,1,3,2,2,1,5,1,3,2,2
9359,17924.6434,2,2,2,3,1,4,0,2,2,3,1,4
9360,6185.1659,3,3,2,3,5,4,1,3,2,3,5,4
9361,13207.1118,2,3,1,2,1,4,0,3,1,2,1,4
9362,10870.7987,2,3,1,1,1,4,0,3,1,1,1,4
9363,32311.2597,3,2,2,3,3,4,1,2,2,3,3,4
9364,15550.253,2,3,2,1,1,4,0,3,2,1,1,4
9365,29378.8506,3,3,1,1,1,4,1,3,1,1,1,4
9366,45590.7442,3,2,2,4,3,3,1,2,2,4,3,3
9367,43567.2993,3,3,1,1,2,2,1,3,1,1,2,2
9368,22959.2589,2,1,2,1,4,4,0,1,2,1,4,4
9369,16146.2873,3,3,2,3,1,3,1,3,2,3,1,3
9370,42377.3402,3,3,2,4,1,3,1,3,2,4,1,3
9371,17891.5561,2,2,3,1,1,4,0,2,3,1,1,4
9372,48210.5725,3,4,1,2,3,1,1,4,1,2,3,1
9373,39999.7256,3,2,1,1,4,4,1,2,1,1,4,4
9374,21793.3678,2,1,2,1,1,4,0,1,2,1,1,4
9375,42671.208,2,3,1,2,2,3,0,3,1,2,2,3
9376,33114.76,4,1,1,3,2,1,1,1,1,3,2,1
9377,29858.9726,3,3,1,4,1,1,1,3,1,4,1,1
9378,15321.6202,3,3,3,1,1,4,1,3,3,1,1,4
9379,25247.261,2,3,2,3,2,3,0,3,2,3,2,3
9380,14104.0969,4,1,1,1,1,3,1,1,1,1,1,3
9381,23769.8113,2,3,2,3,1,3,0,3,2,3,1,3
9382,30924.836,5,1,2,3,3,3,1,1,2,3,3,3
9383,21654.1543,2,3,1,1,1,3,0,3,1,1,1,3
9384,33584.0794,2,3,1,4,3,3,0,3,1,4,3,3
9385,30850.2665,3,3,2,1,1,4,1,3,2,1,1,4
9386,27174.7391,3,3,1,1,1,4,1,3,1,1,1,4
9387,15346.3465,5,2,1,1,1,4,1,2,1,1,1,4
9388,22087.8618,4,2,2,1,4,4,1,2,2,1,4,4
9389,28383.1341,2,3,2,1,1,2,0,3,2,1,1,2
9390,25740.2486,2,3,2,3,1,3,0,3,2,3,1,3
9391,15321.6202,1,5,1,1,1,3,0,5,1,1,1,3
9392,18273.2147,1,3,1,2,1,2,0,3,1,2,1,2
9393,32668.7509,2,3,1,1,1,3,0,3,1,1,1,3
9394,10184.0797,2,5,1,1,1,4,0,5,1,1,1,4
9395,34032.0329,2,3,1,3,3,2,0,3,1,3,3,2
9396,20001.8144,3,3,3,2,3,3,1,3,3,2,3,3
9397,17753.3256,1,5,1,2,1,1,0,5,1,2,1,1
9398,88732.6474,3,2,1,1,3,1,1,2,1,1,3,1
9399,25011.5661,4,3,1,1,1,3,1,3,1,1,1,3
9400,30883.5492,3,3,1,4,1,4,1,3,1,4,1,4
9401,17173.8704,2,5,2,1,2,4,0,5,2,1,2,4
9402,23736.9958,2,2,2,3,3,4,0,2,2,3,3,4
9403,48947.8588,2,3,2,3,4,3,0,3,2,3,4,3
9404,18964.3442,4,1,1,3,1,4,1,1,1,3,1,4
9405,16749.951,2,3,1,1,1,4,0,3,1,1,1,4
9406,17125.4704,1,2,1,1,3,3,0,2,1,1,3,3
9407,22986.9647,3,3,2,1,1,4,1,3,2,1,1,4
9408,22076.5244,2,5,1,4,3,3,0,5,1,4,3,3
9409,13289.8954,3,2,2,2,1,4,1,2,2,2,1,4
9410,35332.8624,3,3,2,3,1,3,1,3,2,3,1,3
9411,21268.6668,3,3,1,1,1,3,1,3,1,1,1,3
9412,11703.031,3,2,2,1,1,4,1,2,2,1,1,4
9413,15092.0511,2,2,2,2,1,4,0,2,2,2,1,4
9414,16412.0464,4,3,2,3,3,4,1,3,2,3,3,4
9415,24112.0744,1,3,1,1,1,2,0,3,1,1,1,2
9416,20489.6245,2,2,2,1,1,4,0,2,2,1,1,4
9417,21951.52,4,3,1,1,3,3,1,3,1,1,3,3
9418,12411.014,2,3,1,3,1,3,0,3,1,3,1,3
9419,15066.7579,3,4,1,3,3,3,1,4,1,3,3,3
9420,33697.5297,1,1,1,3,2,3,0,1,1,3,2,3
9421,16814.7934,3,2,2,1,1,4,1,2,2,1,1,4
9422,19843.1937,2,3,3,1,1,3,0,3,3,1,1,3
9423,17215.2353,3,3,2,2,1,2,1,3,2,2,1,2
9424,30433.6069,2,5,1,4,3,1,0,5,1,4,3,1
9425,26726.6534,3,3,1,1,1,3,1,3,1,1,1,3
9426,12641.8712,1,1,1,1,1,4,0,1,1,1,1,4
9427,24414.671,2,3,2,3,1,3,0,3,2,3,1,3
9428,17291.4152,5,3,2,3,3,4,1,3,2,3,3,4
9429,88732.6474,3,3,3,3,3,2,1,3,3,3,3,2
9430,16142.5632,2,3,2,1,1,4,0,3,2,1,1,4
9431,15321.6202,4,2,2,2,1,4,1,2,2,2,1,4
9432,7885.7157,2,3,1,2,1,4,0,3,1,2,1,4
9433,18499.3094,2,2,2,2,3,3,0,2,2,2,3,3
9434,30998.7086,3,3,1,1,1,3,1,3,1,1,1,3
9435,17697.4702,3,3,3,1,1,4,1,3,3,1,1,4
9436,26933.7556,4,3,2,3,4,4,1,3,2,3,4,4
9437,12069.8285,2,4,1,1,2,4,0,4,1,1,2,4
9438,37592.4328,3,3,2,1,4,4,1,3,2,1,4,4
9439,30924.836,3,3,2,3,3,3,1,3,2,3,3,3
9440,16389.9298,2,4,1,1,1,2,0,4,1,1,1,2
9441,14421.6,3,3,1,3,5,2,1,3,1,3,5,2
9442,21037.9463,2,3,2,3,1,3,0,3,2,3,1,3
9443,19497.3383,3,2,3,1,3,4,1,2,3,1,3,4
9444,29451.198,3,3,3,3,3,3,1,3,3,3,3,3
9445,21178.5673,3,3,2,1,3,3,1,3,2,1,3,3
9446,30420.8103,3,3,2,4,1,3,1,3,2,4,1,3
9447,23769.8113,3,3,1,2,1,3,1,3,1,2,1,3
9448,10649.333,3,1,3,2,1,3,1,1,3,2,1,3
9449,17523.5629,2,2,2,1,1,4,0,2,2,1,1,4
9450,21883.5087,3,3,3,1,1,4,1,3,3,1,1,4
9451,19493.8887,4,3,2,1,1,4,1,3,2,1,1,4
9452,33010.0034,3,3,1,4,2,3,1,3,1,4,2,3
9453,15321.6202,3,2,2,2,1,4,1,2,2,2,1,4
9454,18695.7299,2,3,2,1,1,4,0,3,2,1,1,4
9455,37230.8986,3,1,2,1,3,2,1,1,2,1,3,2
9456,21057.7269,2,3,4,1,1,4,0,3,4,1,1,4
9457,19493.8887,2,2,2,2,1,4,0,2,2,2,1,4
9458,23060.0573,2,3,2,3,1,3,0,3,2,3,1,3
9459,18215.8346,3,3,1,1,1,4,1,3,1,1,1,4
9460,16168.6143,2,3,2,1,1,4,0,3,2,1,1,4
9461,21369.1931,4,4,2,1,1,4,1,4,2,1,1,4
9462,37230.1366,3,2,3,4,1,3,1,2,3,4,1,3
9463,29627.4629,2,3,1,1,1,2,0,3,1,1,1,2
9464,25325.7021,4,3,1,2,1,3,1,3,1,2,1,3
9465,26326.1987,3,2,2,4,1,3,1,2,2,4,1,3
9466,20893.5351,3,1,1,2,2,4,1,1,1,2,2,4
9467,26324.5249,3,3,1,2,1,2,1,3,1,2,1,2
9468,15321.6202,2,3,2,1,1,4,0,3,2,1,1,4
9469,23065.793,4,3,1,3,2,3,1,3,1,3,2,3
9470,21156.2355,1,1,3,3,1,3,0,1,3,3,1,3
9471,25590.4914,2,1,1,3,1,4,0,1,1,3,1,4
9472,28939.4565,4,3,2,1,2,2,1,3,2,1,2,2
9473,15097.6514,3,3,2,2,1,3,1,3,2,2,1,3
9474,16745.0487,2,1,4,3,1,4,0,1,4,3,1,4
9475,15092.0511,4,2,3,1,1,4,1,2,3,1,1,4
9476,15978.5584,3,3,2,1,3,4,1,3,2,1,3,4
9477,28530.1393,3,1,1,1,4,4,1,1,1,1,4,4
9478,26076.629,2,3,2,2,1,4,0,3,2,2,1,4
9479,61480.1387,3,2,1,3,4,3,1,2,1,3,4,3
9480,16183.5754,2,2,1,1,1,2,0,2,1,1,1,2
9481,21983.5413,3,2,2,1,1,3,1,2,2,1,1,3
9482,79863.8226,2,3,2,3,5,2,0,3,2,3,5,2
9483,17272.0782,4,3,1,3,1,2,1,3,1,3,1,2
9484,6122.2198,4,3,2,3,5,4,1,3,2,3,5,4
9485,13289.8954,2,2,2,2,1,4,0,2,2,2,1,4
9486,18791.4821,3,2,2,2,2,4,1,2,2,2,2,4
9488,24377.4595,3,2,3,1,1,2,1,2,3,1,1,2
9489,19493.8887,2,2,2,1,1,4,0,2,2,1,1,4
9490,9626.1235,3,3,1,1,1,4,1,3,1,1,1,4
9491,81618.1927,4,3,2,4,1,2,1,3,2,4,1,2
9492,34879.5214,2,3,1,3,2,2,0,3,1,3,2,2
9493,13090.7683,2,2,2,2,1,4,0,2,2,2,1,4
9494,13308.4628,3,2,2,1,3,4,1,2,2,1,3,4
9495,21049.0111,3,3,2,3,1,4,1,3,2,3,1,4
9496,16490.7957,3,1,3,1,2,3,1,1,3,1,2,3
9497,12416.0584,3,1,1,4,1,3,1,1,1,4,1,3
9498,22541.2348,2,2,1,1,1,2,0,2,1,1,1,2
9499,36755.1087,2,3,2,1,1,2,0,3,2,1,1,2
9500,30883.5492,3,3,2,3,1,3,1,3,2,3,1,3
9501,15471.7908,3,3,2,4,2,3,1,3,2,4,2,3
9502,65106.7402,3,3,2,4,1,1,1,3,2,4,1,1
9503,25685.9139,1,3,1,2,1,4,0,3,1,2,1,4
9504,32861.2277,3,1,2,4,1,3,1,1,2,4,1,3
9505,27797.8008,4,3,3,3,1,4,1,3,3,3,1,4
9506,32983.7615,3,3,1,2,1,3,1,3,1,2,1,3
9507,24168.006,2,2,1,1,3,4,0,2,1,1,3,4
9508,17450.9295,4,3,2,1,3,4,1,3,2,1,3,4
9509,20089.3827,1,3,1,3,1,3,0,3,1,3,1,3
9510,7885.7157,4,3,2,2,1,4,1,3,2,2,1,4
9511,24369.5514,3,3,2,3,1,2,1,3,2,3,1,2
9512,41312.5049,2,3,1,3,3,2,0,3,1,3,3,2
9513,23676.0719,3,3,2,2,1,2,1,3,2,2,1,2
9514,11100.4075,3,5,3,1,2,3,1,5,3,1,2,3
9515,30155.2989,2,2,1,3,1,3,0,2,1,3,1,3
9516,36301.2674,3,5,1,1,1,2,1,5,1,1,1,2
9517,21793.3678,2,2,3,1,1,4,0,2,3,1,1,4
9518,15093.9553,3,5,3,3,1,3,1,5,3,3,1,3
9519,13306.938,4,3,1,1,1,4,1,3,1,1,1,4
9521,29243.5751,2,3,2,1,4,3,0,3,2,1,4,3
9522,17348.8775,2,2,1,1,1,3,0,2,1,1,1,3
9523,16258.6986,3,3,1,2,1,2,1,3,1,2,1,2
9524,23413.66,3,3,2,1,1,3,1,3,2,1,1,3
9525,12517.6437,4,3,2,3,1,4,1,3,2,3,1,4
9526,21327.4359,3,3,2,2,3,3,1,3,2,2,3,3
9527,22436.3991,3,2,1,3,3,3,1,2,1,3,3,3
9528,28530.1393,3,1,1,3,4,4,1,1,1,3,4,4
9529,30418.8761,2,2,2,1,1,4,0,2,2,1,1,4
9530,27746.4885,2,3,1,1,1,4,0,3,1,1,1,4
9531,18492.9204,2,3,2,1,1,4,0,3,2,1,1,4
9532,21876.793,1,3,1,1,1,4,0,3,1,1,1,4
9533,35848.2214,3,3,2,1,1,2,1,3,2,1,1,2
9534,15306.32,4,3,1,3,1,4,1,3,1,3,1,4
9535,27506.4562,2,3,1,1,1,3,0,3,1,1,1,3
9536,21876.793,4,3,3,2,1,3,1,3,3,2,1,3
9537,19830.3597,3,3,2,1,2,3,1,3,2,1,2,3
9538,15222.3368,2,3,1,1,5,2,0,3,1,1,5,2
9539,15051.257,3,5,2,2,1,2,1,5,2,2,1,2
9540,18678.6483,5,3,1,3,2,3,1,3,1,3,2,3
9541,64253.0119,2,3,2,1,1,3,0,3,2,1,1,3
9542,25698.212,1,3,1,1,3,4,0,3,1,1,3,4
9543,32197.1561,1,2,1,3,1,1,0,2,1,3,1,1
9544,21555.6205,3,2,2,1,1,4,1,2,2,1,1,4
9545,30418.8761,2,3,2,4,1,2,0,3,2,4,1,2
9546,23153.5532,3,3,1,1,1,1,1,3,1,1,1,1
9547,15092.0511,2,3,1,1,1,4,0,3,1,1,1,4
9548,12517.6437,3,3,3,2,1,4,1,3,3,2,1,4
9549,15092.0511,3,2,3,1,1,4,1,2,3,1,1,4
9550,16608.9349,2,2,1,3,3,4,0,2,1,3,3,4
9551,9019.476000000001,2,3,2,1,1,4,0,3,2,1,1,4
9552,39454.2742,2,3,1,3,3,3,0,3,1,3,3,3
9553,26646.7085,2,3,2,1,1,2,0,3,2,1,1,2
9554,16329.0748,3,3,2,1,1,4,1,3,2,1,1,4
